10,144.329999999994,20526.5855807954,1,9.75,93.1818637274549,6.60878277645344,5.63454384523885,4.65803556870638,3.65771643462157,2.62041967758218,1.54027201873248,0.414153466458146,-0.740507776351949,-1.91530164832519,-3.10042754062349,-4.28038734883749,-5.4308274068801,-6.53692989592741,-7.58174335122889,-8.54686782067398,-9.37581580566824,-10.0327648296464,-10.4937518507659,-10.7185825538855,-10.6640542206336,-10.1460034318026,-9.18721513058672,-7.75660155313593,-5.81288017407177,-3.29425307514294,0.0216356352227111,3.97738790024957,8.59461624037983,13.8944119333959,19.9859197863312,26.9728069911619,34.6693419142272,43.0416381038861,52.0456875702633,61.7177943985144,71.9276324588845,82.5091737498575,93.3875554117774,104.488199074434,115.747835840342,127.060379479014,138.397987519137,149.749662477296,161.112392936642
"ids","runtime","deviance","rates","mean_count","var_count","beta1","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta40","beta41","beta42","beta43","beta44"
10,93.8400000000038,15562.7567815203,0.5,9.75,93.1818637274549,9.33527884600154,8.00534583108496,6.69115178263765,5.36578921886469,4.01573893728751,2.64351449437392,1.26267111924208,-0.109457660309388,-1.46037111537781,-2.77722647297528,-4.03566070970028,-5.21298389439862,-6.31146074788084,-7.32296134462265,-8.23895317607295,-9.01789736244296,-9.64358410578174,-10.1014650020618,-10.3606259891318,-10.3868375890747,-10.0254741130534,-9.29490027463669,-8.16351328109175,-6.58751698731315,-4.49997285954644,-1.66164732550833,1.81496554441282,5.97430090221958,10.8604866527212,16.6190357351055,23.4097147329814,31.0533808644906,39.5310317995248,48.8091194975972,58.9632397273991,69.8530512276652,81.2694545205917,93.1195044726241,105.307725201577,117.760608848892,130.330953178464,142.975089441186,155.668950989175,168.393928048887
"ids","runtime","deviance","rates","mean_count","var_count","beta1","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta40","beta41","beta42","beta43","beta44"
10,51.25,11472.377737914,0.25,9.75,93.1818637274549,6.61920143259746,5.49575427968089,4.38155327178564,3.25028806281138,2.0864603818155,0.885524837819606,-0.350988867401492,-1.60147402863712,-2.85393541647623,-4.09554688674813,-5.3044078628903,-6.45347360593635,-7.53504940680157,-8.5353095335184,-9.43963451045801,-10.1951206063603,-10.7741310987504,-11.1570223943308,-11.3084546692843,-11.1908063725654,-10.6269505224213,-9.63343729884306,-8.18317205145985,-6.24051863336829,-3.75239036440684,-0.526694069985625,3.28087658662207,7.69189655310735,12.7308247385517,18.5110217941346,25.1543183116195,32.5063910593898,40.556772006768,49.2907900103002,58.8237135147932,69.1004267568475,79.9370477267674,91.2569927528689,102.97819582341,115.059023469241,127.314963738309,139.67689334409,152.108335475049,164.583263588968
"ids","runtime","deviance","rates","mean_count","var_count","beta1","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta28","beta29","beta30","beta31","beta32","beta33","beta34","beta35","beta36","beta37","beta38","beta39","beta40","beta41","beta42","beta43","beta44"
10,49.489999999998,7892.46727927008,0.125,9.75,93.1818637274549,14.2541825748259,11.8891630205769,9.54251912392437,7.18304923954029,4.79628357074041,2.38859518964552,-0.0159545474053714,-2.39678998426955,-4.73472403011703,-7.01007725728791,-9.18473431705618,-11.2304235136953,-13.1510493971372,-14.9321970116866,-16.559714962451,-17.9770460199829,-19.1626174671817,-20.0926803552203,-20.7149772185786,-20.9693343745541,-20.5859717523802,-19.5862523517339,-17.9418192626513,-15.6062729003801,-12.5035711091922,-8.32017576714677,-3.2665343407126,2.6874150958903,9.56450588850766,17.4904950440997,26.4984762600765,36.2915970375053,46.7868742446066,57.8934163600666,69.5741022958681,81.6310883026802,93.864951807912,106.172377894236,118.462913544388,130.644993147835,142.710146532299,154.687304235084,166.600976345284,178.480722986597
